Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.22	3.354
49.22	3.354
49.22	3.354
49.23	3.353
49.22	3.353
49.22	3.352
49.22	3.352
49.22	3.353
49.22	3.352
49.22	3.352
49.22	3.353
49.22	3.352
49.22	3.353
49.22	3.354
49.21	3.353
49.22	3.353
49.21	3.354
49.21	3.354
49.21	3.354
49.21	3.355
49.21	3.354
49.21	3.354
49.21	3.354
49.21	3.355
49.21	3.355
49.21	3.355
49.21	3.355
49.21	3.355
49.21	3.354
49.21	3.354
49.21	3.355
49.21	3.355
49.21	3.355
49.21	3.357
49.21	3.355
49.21	3.355
49.21	3.355
49.21	3.354
49.21	3.354
49.21	3.354
49.21	3.354
49.21	3.354
49.2	3.354
49.2	3.354
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.353
49.2	3.354
49.19	3.353
49.19	3.353
49.19	3.353
49.19	3.354
49.19	3.354
49.19	3.354
49.19	3.354
49.19	3.355
49.19	3.355
49.19	3.355
49.18	3.354
49.19	3.354
49.19	3.354
49.19	3.354
49.19	3.354
49.19	3.354
49.18	3.354
49.18	3.354
49.18	3.354
49.18	3.354
49.18	3.353
49.18	3.354
49.18	3.354
49.18	3.354
49.18	3.354
49.18	3.354
49.17	3.354
49.17	3.354
49.18	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.353
49.17	3.353
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.17	3.354
49.16	3.355
49.17	3.355
49.16	3.355
